PERIODO,COLE_COD_DANE_ESTABLECIMIENTO,COLE_COD_DANE_SEDE,PUNT_GLOBAL,edad,ESTU_TIPODOCUMENTO,ESTU_NACIONALIDAD,ESTU_GENERO,ESTU_PAIS_RESIDE,ESTU_DEPTO_RESIDE,ESTU_MCPIO_RESIDE,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_CUARTOSHOGAR,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_TIENELAVADORA,FAMI_TIENEHORNOMICROOGAS,FAMI_TIENESERVICIOTV,FAMI_TIENEAUTOMOVIL,FAMI_TIENEMOTOCICLETA,FAMI_TIENECONSOLAVIDEOJUEGOS,FAMI_NUMLIBROS,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,FAMI_TRABAJOLABORPADRE,FAMI_TRABAJOLABORMADRE,FAMI_SITUACIONECONOMICA,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,ESTU_HORASSEMANATRABAJA,ESTU_TIPOREMUNERACION,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_BILINGUE,COLE_CARACTER,COLE_NOMBRE_SEDE,COLE_SEDE_PRINCIPAL,COLE_AREA_UBICACION,COLE_JORNADA,COLE_MCPIO_UBICACION,COLE_DEPTO_UBICACION,GLOBAL_CATEGORICO
20172,176001000000.0,176001000000.0,264,16.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,9.0,0.0,4.0,3.0,0.0,0.0,309.0,2.0,1.0,0.0,0.0,3.0,342.0,1.0,1.0,1.0,0.0,0.0,0
20172,376001000000.0,376001000000.0,273,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,12.0,11.0,0.0,4.0,2.0,0.0,0.0,266.0,2.0,0.0,0.0,0.0,3.0,304.0,1.0,1.0,1.0,0.0,0.0,0
20221,376001000000.0,376001000000.0,255,16.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,10.0,11.0,1.0,4.0,2.0,0.0,1.0,123.0,2.0,0.0,1.0,0.0,0.0,150.0,1.0,1.0,0.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,205,18.0,0.0,7.0,1.0,7.0,23.0,16.0,4.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,3.0,12.0,0.0,0.0,1.0,0.0,0.0,366.0,2.0,1.0,0.0,0.0,3.0,393.0,1.0,1.0,4.0,0.0,0.0,0
20202,376001000000.0,376001000000.0,193,18.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,0.0,0.0,2.0,3.0,1.0,77.0,2.0,0.0,0.0,0.0,1.0,103.0,1.0,1.0,2.0,0.0,0.0,0
20172,176002000000.0,176002000000.0,275,15.0,10.0,7.0,1.0,7.0,23.0,16.0,4.0,8.0,2.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,0.0,4.0,2.0,0.0,0.0,323.0,2.0,1.0,0.0,0.0,3.0,550.0,0.0,1.0,1.0,0.0,0.0,0
20211,376001000000.0,376001000000.0,214,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,437.0,2.0,0.0,1.0,0.0,0.0,481.0,1.0,1.0,0.0,0.0,0.0,0
20172,376001000000.0,376001000000.0,183,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,11.0,2.0,0.0,2.0,3.0,0.0,117.0,2.0,0.0,0.0,0.0,2.0,145.0,1.0,1.0,1.0,0.0,0.0,0
20214,376001000000.0,376001000000.0,175,17.0,10.0,7.0,1.0,7.0,23.0,16.0,10.0,8.0,5.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,11.0,1.0,4.0,2.0,0.0,0.0,235.0,2.0,0.0,0.0,0.0,0.0,261.0,1.0,1.0,1.0,0.0,0.0,0
20182,276001000000.0,276001000000.0,208,17.0,10.0,7.0,1.0,7.0,23.0,16.0,6.0,8.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,3.0,3.0,1.0,328.0,2.0,1.0,0.0,0.0,0.0,360.0,1.0,0.0,2.0,0.0,0.0,0
20222,176002000000.0,176002000000.0,184,16.0,10.0,7.0,1.0,7.0,23.0,16.0,9.0,6.0,1.0,1.0,2.3333333333333335,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.6666666666666665,5.333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,323.0,2.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,1.0,0.0,0.0,0
20202,176001000000.0,176001000000.0,267,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,8.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,2.0,0.0,1.0,0.0,1.0,361.0,2.0,1.0,0.0,0.0,2.0,388.0,1.0,1.0,4.0,0.0,0.0,0
20221,376001000000.0,376001000000.0,247,16.0,10.0,7.0,0.0,7.0,23.0,16.0,4.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,11.0,0.0,4.0,3.0,0.0,0.0,429.0,2.0,0.0,1.0,1.0,2.0,471.0,1.0,1.0,1.0,0.0,0.0,0
20182,376001000000.0,376001000000.0,194,16.0,10.0,7.0,1.0,7.0,23.0,16.0,9.0,9.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,3.0,1.0,330.0,2.0,1.0,0.0,0.0,0.0,362.0,1.0,1.0,0.0,0.0,0.0,0
20182,176001000000.0,176001000000.0,219,16.0,10.0,7.0,0.0,7.0,23.0,16.0,5.666666666666667,8.333333333333334,1.3333333333333333,2.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,1.0,2.0,1.3333333333333333,5.333333333333333,6.0,0.6666666666666666,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,373.0,2.0,1.0,0.0,0.0,3.0,65.0,1.0,1.0,1.0,0.0,0.0,0
20172,176001000000.0,176001000000.0,243,17.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,8.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,285.0,2.0,1.0,0.0,0.0,3.0,324.0,1.0,1.0,4.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,203,17.0,10.0,7.0,0.0,7.0,23.0,16.0,10.0,8.0,0.0,2.0,4.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,2.0,1.0,358.0,2.0,1.0,0.0,0.0,3.0,532.0,0.0,1.0,5.0,0.0,0.0,0
20172,376001000000.0,376001000000.0,225,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,6.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,401.0,2.0,0.0,0.0,0.0,2.0,430.0,1.0,1.0,1.0,0.0,0.0,0
20202,376001000000.0,376001000000.0,250,16.0,10.0,7.0,0.0,7.0,23.0,16.0,7.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,12.0,8.0,0.0,1.0,1.0,1.0,1.0,74.0,2.0,0.0,0.0,0.0,3.0,100.0,1.0,1.0,1.0,0.0,0.0,0
20172,376001000000.0,376001000000.0,274,15.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,8.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,9.0,11.0,0.0,0.0,2.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,3.0,36.0,1.0,1.0,1.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,276,15.0,10.0,7.0,0.0,7.0,23.0,16.0,6.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,2.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,322.0,2.0,1.0,0.0,0.0,3.0,355.0,1.0,1.0,1.0,0.0,0.0,0
20194,176001000000.0,176001000000.0,159,17.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,8.0,2.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,9.0,11.0,1.0,4.0,1.0,0.0,0.0,277.0,2.0,1.0,0.0,0.0,3.0,317.0,1.0,1.0,4.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,187,18.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,9.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,4.0,1.0,0.0,0.0,310.0,2.0,1.0,0.0,0.0,3.0,344.0,1.0,1.0,5.0,0.0,0.0,0
20194,176001000000.0,176001000000.0,274,18.0,10.0,7.0,1.0,7.0,23.0,16.0,9.0,9.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,12.0,12.0,0.0,2.0,3.0,0.0,0.0,337.0,2.0,1.0,0.0,0.0,3.0,368.0,1.0,1.0,1.0,0.0,0.0,0
20222,176001000000.0,176001000000.0,177,17.0,10.0,7.0,0.0,7.0,23.0,16.0,6.0,8.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,4.0,2.0,0.0,0.0,364.0,2.0,1.0,0.0,0.0,3.0,457.0,0.0,1.0,1.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,257,17.0,10.0,7.0,1.0,7.0,23.0,16.0,9.0,6.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,9.0,1.0,2.0,1.0,0.0,0.0,344.0,2.0,1.0,0.0,0.0,3.0,374.0,1.0,1.0,4.0,0.0,0.0,0
20211,376001000000.0,376001000000.0,243,16.0,10.0,7.0,1.0,7.0,23.0,16.0,10.0,8.0,6.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,138.0,2.0,0.0,1.0,0.0,0.0,165.0,1.0,1.0,0.0,0.0,0.0,0
20171,376001000000.0,376001000000.0,224,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,180.0,2.0,0.0,1.0,0.0,0.0,211.0,1.0,1.0,0.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,210,16.0,10.0,7.0,0.0,7.0,23.0,16.0,7.0,8.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,9.0,9.0,0.0,0.0,4.0,3.0,3.0,349.0,2.0,1.0,0.0,0.0,3.0,379.0,1.0,1.0,1.0,0.0,0.0,0
20182,176001000000.0,176001000000.0,252,16.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,8.0,0.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,5.0,0.0,1.0,3.0,2.3333333333333335,0.6666666666666666,334.0,2.0,1.0,0.0,0.0,2.0,366.0,1.0,1.0,1.0,0.0,0.0,0
20182,176001000000.0,176001000000.0,188,18.0,10.0,7.0,0.0,7.0,23.0,16.0,4.0,9.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,11.0,0.0,1.0,3.0,2.0,1.0,314.0,2.0,1.0,0.0,0.0,3.0,347.0,1.0,1.0,1.0,0.0,0.0,0
20214,376001000000.0,376001000000.0,256,15.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,9.0,5.0,2.0,2.0,3.0,0.0,0.0,63.0,2.0,0.0,0.0,0.0,3.0,89.0,1.0,1.0,1.0,0.0,0.0,0
20171,376001000000.0,376001000000.0,268,18.0,2.0,7.0,1.0,7.0,23.0,16.0,9.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,8.0,2.0,2.0,1.0,0.0,0.0,392.0,2.0,0.0,1.0,0.0,0.0,497.0,1.0,1.0,0.0,0.0,0.0,0
20182,176001000000.0,176001000000.0,257,16.0,10.0,7.0,0.0,7.0,23.0,16.0,10.0,10.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,8.0,8.0,0.0,2.0,1.0,0.0,0.0,352.0,2.0,1.0,0.0,0.0,3.0,381.0,1.0,1.0,1.0,0.0,0.0,0
20182,176001000000.0,176001000000.0,257,16.0,10.0,7.0,0.0,7.0,23.0,16.0,4.0,11.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,6.0,9.0,0.0,3.0,3.0,0.0,0.0,280.0,2.0,1.0,0.0,0.0,3.0,320.0,1.0,1.0,4.0,0.0,0.0,0
20211,376001000000.0,376001000000.0,262,16.0,10.0,7.0,0.0,7.0,23.0,16.0,6.0,0.0,4.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,4.0,0.0,2.0,3.0,0.0,0.0,103.0,2.0,0.0,1.0,1.0,0.0,131.0,1.0,1.0,0.0,0.0,0.0,0
20171,376001000000.0,376001000000.0,243,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,8.0,0.0,1.0,1.6666666666666667,0.0,0.0,252.0,2.0,0.0,1.0,0.0,2.0,283.0,1.0,1.0,1.0,0.0,0.0,0
20222,376001000000.0,376001000000.0,241,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,8.0,1.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,11.0,2.0,4.0,0.0,1.0,0.0,435.0,2.0,0.0,0.0,0.0,0.0,467.0,1.0,1.0,1.0,0.0,0.0,0
20194,176001000000.0,176001000000.0,243,17.0,10.0,7.0,1.0,7.0,23.0,16.0,4.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,9.0,0.0,4.0,2.0,3.0,1.0,378.0,2.0,1.0,0.0,0.0,3.0,409.0,1.0,1.0,1.0,0.0,0.0,0
20194,376001000000.0,376001000000.0,279,15.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,9.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,8.0,11.0,0.0,0.0,2.0,1.0,3.0,194.0,2.0,0.0,0.0,0.0,3.0,225.0,1.0,1.0,1.0,0.0,0.0,0
20222,276001000000.0,276002000000.0,164,16.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,9.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.0,5.0,5.0,1.0,1.0,0.0,0.6666666666666666,0.0,317.0,2.0,1.0,0.0,0.0,0.0,542.0,0.0,1.0,5.0,0.0,0.0,0
20202,176001000000.0,176001000000.0,216,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,8.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,9.0,9.0,0.0,1.0,1.0,0.0,0.0,351.0,2.0,1.0,0.0,0.0,3.0,407.0,1.0,0.0,5.0,0.0,0.0,0
20194,176001000000.0,176001000000.0,211,19.0,0.0,7.0,0.0,7.0,23.0,16.0,7.0,6.666666666666667,3.3333333333333335,2.0,2.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,2.0,9.0,11.0,0.0,0.0,1.6666666666666667,0.0,0.0,306.0,2.0,1.0,0.0,0.0,0.0,466.0,0.0,1.0,2.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,273,16.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,12.0,12.0,0.0,0.0,3.0,1.0,1.0,348.0,2.0,1.0,0.0,0.0,3.0,378.0,1.0,1.0,1.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,221,16.0,10.0,7.0,0.0,7.0,23.0,16.0,3.0,8.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.6666666666666665,4.0,0.0,4.0,3.0,0.0,0.0,345.0,2.0,1.0,0.0,0.0,3.0,375.0,1.0,1.0,5.0,0.0,0.0,0
20182,376001000000.0,376001000000.0,225,17.0,10.0,7.0,0.0,7.0,23.0,16.0,9.0,8.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,8.0,8.0,1.0,0.0,2.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,3.0,30.0,1.0,1.0,4.0,0.0,0.0,0
20194,176001000000.0,176001000000.0,177,17.0,0.0,7.0,0.0,7.0,23.0,16.0,8.0,6.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,9.0,0.0,0.0,1.0,0.0,0.0,355.0,2.0,1.0,0.0,0.0,3.0,17.0,0.0,1.0,4.0,0.0,0.0,0
20172,176001000000.0,176001000000.0,267,18.0,0.0,7.0,1.0,7.0,23.0,16.0,7.0,9.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,9.0,9.0,0.0,2.0,3.0,2.0,1.0,295.0,2.0,1.0,0.0,0.0,3.0,332.0,1.0,1.0,1.0,0.0,0.0,0
20214,176001000000.0,176001000000.0,226,17.0,10.0,7.0,1.0,7.0,23.0,16.0,7.0,8.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,9.0,1.0,0.0,3.0,0.0,0.0,332.0,2.0,1.0,0.0,0.0,3.0,364.0,1.0,1.0,5.0,0.0,0.0,0
20172,176001000000.0,176001000000.0,263,29.0,0.0,7.0,0.0,7.0,23.0,16.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,1.0,0.0,2.0,2.0,1.0,366.0,2.0,1.0,0.0,0.0,3.0,393.0,1.0,1.0,3.0,0.0,0.0,0
20172,176001000000.0,176001000000.0,256,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,8.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,348.0,2.0,1.0,0.0,0.0,3.0,378.0,1.0,1.0,1.0,0.0,0.0,0
20211,376001000000.0,376001000000.0,260,16.0,10.0,7.0,1.0,7.0,23.0,16.0,10.0,10.0,2.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,4.0,11.0,0.0,2.0,1.0,0.0,0.0,201.0,2.0,0.0,1.0,0.0,2.0,232.0,1.0,1.0,1.0,0.0,0.0,0
20214,376001000000.0,376001000000.0,259,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,11.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,11.0,1.0,4.0,0.0,0.0,0.0,119.0,2.0,0.0,0.0,0.0,3.0,147.0,1.0,1.0,1.0,0.0,0.0,0
20214,276001000000.0,276001000000.0,149,35.0,0.0,7.0,0.0,7.0,23.0,16.0,11.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,3.0,3.0,328.0,2.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,2.0,0.0,0.0,0
20222,176001000000.0,176001000000.0,198,16.0,10.0,7.0,1.0,7.0,23.0,16.0,8.0,9.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,12.0,11.0,0.0,0.0,2.0,3.0,1.0,281.0,2.0,1.0,0.0,0.0,3.0,321.0,1.0,1.0,5.0,0.0,0.0,0
20194,176001000000.0,176001000000.0,206,15.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,9.0,3.0,1.0,0.0,2.0,3.0,1.0,343.0,2.0,1.0,0.0,0.0,3.0,405.0,1.0,1.0,1.0,0.0,0.0,0
20202,176001000000.0,176001000000.0,264,17.0,10.0,7.0,1.0,7.0,23.0,16.0,5.0,11.0,2.0,2.0,3.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,10.0,8.0,2.0,4.0,0.0,0.0,0.0,277.0,2.0,1.0,0.0,0.0,3.0,317.0,1.0,1.0,5.0,0.0,0.0,0
20172,176001000000.0,176001000000.0,222,17.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,9.0,1.0,2.6666666666666665,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,12.0,1.0,4.0,0.0,0.0,0.0,343.0,2.0,1.0,0.0,0.0,3.0,405.0,1.0,1.0,1.0,0.0,0.0,0
20172,376001000000.0,376001000000.0,229,18.0,2.0,7.0,0.0,7.0,23.0,16.0,9.0,7.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,11.0,0.0,1.0,2.0,0.0,0.0,119.0,2.0,0.0,0.0,0.0,3.0,147.0,1.0,1.0,1.0,0.0,0.0,0
20182,176001000000.0,276001000000.0,238,16.0,10.0,7.0,0.0,7.0,23.0,16.0,7.0,6.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,12.0,3.0,0.0,4.0,1.0,0.0,0.0,306.0,2.0,1.0,0.0,0.0,0.0,278.0,0.0,1.0,1.0,0.0,0.0,0
20182,176001000000.0,176001000000.0,178,17.0,10.0,7.0,1.0,7.0,23.0,16.0,9.0,9.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,2.0,12.0,1.0,0.0,3.0,3.0,2.0,311.0,2.0,1.0,0.0,0.0,3.0,461.0,1.0,1.0,4.0,0.0,0.0,0
20211,376001000000.0,376001000000.0,254,17.0,10.0,7.0,0.0,7.0,23.0,16.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,3.0,10.0,10.0,0.0,1.0,3.0,0.0,0.0,95.0,2.0,0.0,1.0,0.0,0.0,123.0,1.0,1.0,0.0,0.0,0.0,0
20222,176001000000.0,176001000000.0,159,18.0,0.0,7.0,0.0,7.0,23.0,16.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,11.0,0.0,2.0,4.0,0.0,0.0,304.0,2.0,1.0,0.0,0.0,3.0,339.0,1.0,1.0,2.0,0.0,0.0,0
20191,376001000000.0,376001000000.0,203,31.0,0.0,7.0,0.0,7.0,23.0,16.0,7.0,8.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,2.0,1.0,0.0,1.0,4.0,1.0,383.0,2.0,0.0,1.0,0.0,0.0,413.0,1.0,1.0,3.0,0.0,0.0,0
20191,376001000000.0,376001000000.0,257,18.0,0.0,7.0,1.0,7.0,23.0,16.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,3.0,5.0,10.0,0.0,0.0,1.0,3.0,0.0,104.0,2.0,0.0,1.0,1.0,0.0,132.0,1.0,1.0,0.0,0.0,0.0,0
20171,376001000000.0,376001000000.0,258,16.0,10.0,7.0,0.0,7.0,23.0,16.0,8.0,10.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,8.0,0.0,0.0,2.0,0.0,0.0,236.0,2.0,0.0,1.0,0.0,0.0,263.0,1.0,1.0,1.0,0.0,0.0,0
20214,376001000000.0,376001000000.0,175,16.0,10.0,7.0,0.0,7.0,23.0,16.0,5.666666666666667,8.0,0.3333333333333333,0.6666666666666666,3.3333333333333335,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.6666666666666666,2.0,0.3333333333333333,0.6666666666666666,6.0,9.333333333333334,0.6666666666666666,2.6666666666666665,1.3333333333333333,0.0,0.0,402.0,2.0,0.0,0.0,0.0,3.0,431.0,1.0,1.0,1.0,0.0,0.0,0
